complaint_id,user_id,user_name,user_role,complaint_description,problem_category,responsible_department,location,severity,priority,affected_people,status,created_at,resolved_at,predicted_resolution_hours,actual_resolution_hours,feedback_rating
CMP02729,STU5147,Student_5147,Staff,poor wifi signal,WiFi/Network,IT/Network,Main Block,Medium,2,4,Resolved,2025-04-16 22:56:00,2025-04-17 08:56:00,10.0,10.7,4.0
CMP02730,STU5475,Student_5475,Staff,switch broken,Electrical,Electrical Maintenance,Placement Cell,Low,2,61,Resolved,2025-09-20 01:51:00,2025-09-20 12:21:00,10.5,8.4,5.0
CMP02731,STU9216,Student_9216,Student,fan speed problem,HVAC,HVAC Maintenance,AI Lab,Medium,4,86,Resolved,2025-01-12 18:43:00,2025-01-13 03:25:00,8.7,10.9,4.0
CMP02732,STU1665,Student_1665,Staff,spillage needs cleaning,Cleaning,Housekeeping,Cafeteria,Medium,4,90,Resolved,2025-08-14 21:39:00,2025-08-15 06:27:00,8.8,10.0,3.0
CMP02733,STU8062,Student_8062,Student,corridor dirty,Cleaning,Housekeeping,AI Lab,Low,3,114,In Progress,2025-01-17 09:39:00,,21.9,,
CMP02734,STU4198,Student_4198,Student,air conditioner leaking,HVAC,HVAC Maintenance,Admin Office,High,5,89,Resolved,2026-07-01 09:29:00,2026-07-01 18:23:00,8.9,8.4,1.0
CMP02735,STU6245,Student_6245,Student,speaker not working,IT/AV,IT/AV Support,Hostel A,Low,3,133,Closed,2026-02-15 03:30:00,2026-02-15 22:42:00,19.2,18.5,2.0
CMP02736,STU7339,Student_7339,Student,chair issue in library,Library,Library Administration,Block D,Medium,4,100,Assigned,2026-04-02 12:05:00,,9.4,,
CMP02737,STU9984,Student_9984,Staff,projector issue in lab,Laboratory,Laboratory Maintenance,Seminar Hall,Medium,4,103,Resolved,2026-06-19 04:17:00,2026-06-19 16:35:00,12.3,11.0,4.0
CMP02738,STU6962,Student_6962,Staff,library computer issue,Library,Library Administration,Block C,Medium,3,17,Submitted,2026-05-18 21:18:00,,7.9,,
CMP02739,STU6573,Student_6573,Student,washroom cleaning required,Cleaning,Housekeeping,Block B,High,4,52,In Progress,2025-06-01 10:09:00,,9.3,,
CMP02740,STU3945,Student_3945,Student,room too hot,HVAC,HVAC Maintenance,Block A,Very Low,2,116,Closed,2025-11-13 19:24:00,2025-11-14 14:30:00,19.1,21.7,3.0
CMP02741,STU2950,Student_2950,Staff,power socket damaged,Electrical,Electrical Maintenance,ECE Department,Low,2,49,Resolved,2025-08-22 10:12:00,2025-08-22 21:18:00,11.1,8.8,3.0
CMP02742,STU1108,Student_1108,Student,projector not working,IT/AV,IT/AV Support,Electronics Lab,Medium,3,32,Assigned,2025-06-02 07:09:00,,13.0,,
CMP02743,STU5604,Student_5604,Student,corridor dirty,Cleaning,Housekeeping,AI Lab,High,4,20,Resolved,2025-08-20 23:06:00,2025-08-21 05:00:00,5.9,5.5,5.0
CMP02744,STU3476,Student_3476,Staff,emergency alarm issue,Security,Security,Computer Lab 2,Medium,4,140,Resolved,2025-07-21 21:53:00,2025-07-22 14:29:00,16.6,17.8,1.0
CMP02745,STU9471,Student_9471,Student,classroom not cleaned,Cleaning,Housekeeping,Block C,Medium,4,126,Assigned,2026-06-28 04:14:00,,9.6,,
CMP02746,STU6632,Student_6632,Staff,bus delay,Transport,Transport,Main Gate,Very Low,2,105,In Progress,2026-01-28 04:55:00,,32.7,,
CMP02747,STU8399,Student_8399,Staff,shuttle unavailable,Transport,Transport,ECE Department,High,5,122,In Progress,2025-08-11 21:21:00,,7.7,,
CMP02748,STU3442,Student_3442,Staff,air conditioner leaking,HVAC,HVAC Maintenance,Auditorium,Low,3,127,Resolved,2026-06-30 04:12:00,2026-06-30 20:36:00,16.4,14.7,3.0
CMP02749,STU1413,Student_1413,Staff,table needs repair,Furniture,Civil/Maintenance,Library,Low,2,48,Resolved,2025-03-11 14:33:00,2025-03-12 06:51:00,16.3,17.5,1.0
CMP02750,STU8231,Student_8231,Staff,network unavailable,WiFi/Network,IT/Network,Electronics Lab,Medium,3,68,Submitted,2026-06-08 15:10:00,,8.5,,
CMP02751,STU8319,Student_8319,Student,door lock problem,Security,Security,Seminar Hall,High,5,129,Resolved,2025-02-15 17:08:00,2025-02-15 23:26:00,6.3,7.5,2.0
CMP02752,STU4106,Student_4106,Student,tube light flickering,Electrical,Electrical Maintenance,Hostel A,Medium,4,93,Resolved,2025-03-15 21:53:00,2025-03-16 09:23:00,11.5,11.2,3.0
CMP02753,STU5209,Student_5209,Staff,computer lab network issue,Laboratory,Laboratory Maintenance,Seminar Hall,Low,2,22,In Progress,2025-02-05 15:53:00,,13.6,,
CMP02754,STU6011,Student_6011,Staff,wifi not working,WiFi/Network,IT/Network,Main Gate,High,5,98,Assigned,2025-10-12 09:22:00,,8.7,,
CMP02755,STU6937,Student_6937,Student,equipment maintenance required,Laboratory,Laboratory Maintenance,IoT Lab,Medium,3,32,Resolved,2025-07-29 06:04:00,2025-07-29 18:22:00,12.3,11.0,2.0
CMP02756,STU4375,Student_4375,Staff,network unavailable,WiFi/Network,IT/Network,Sports Ground,Critical,5,12,Resolved,2025-06-18 19:27:00,2025-06-18 21:51:00,2.4,1.8,2.0
CMP02757,STU2127,Student_2127,Student,bench damaged,Furniture,Civil/Maintenance,Parking Area,Medium,4,106,Resolved,2026-01-09 23:45:00,2026-01-10 12:03:00,12.3,11.1,4.0
CMP02758,STU8476,Student_8476,Staff,vehicle entry issue,Transport,Transport,Block A,Critical,5,56,Resolved,2025-05-14 03:23:00,2025-05-14 07:05:00,3.7,4.9,2.0
CMP02759,STU3624,Student_3624,Student,bus cleanliness issue,Transport,Transport,Hostel A,High,4,31,Assigned,2026-08-21 01:58:00,,9.0,,
CMP02760,STU6115,Student_6115,Student,washroom cleaning required,Cleaning,Housekeeping,Parking Area,Medium,3,31,Resolved,2026-03-26 00:18:00,2026-03-26 05:48:00,5.5,4.3,4.0
CMP02761,STU7735,Student_7735,Staff,vehicle entry issue,Transport,Transport,IoT Lab,Medium,4,99,Assigned,2025-01-07 14:01:00,,11.4,,
CMP02762,STU3533,Student_3533,Student,projector not working,IT/AV,IT/AV Support,Main Block,Medium,4,141,Assigned,2026-04-06 12:45:00,,8.5,,
CMP02763,STU3703,Student_3703,Staff,spillage needs cleaning,Cleaning,Housekeeping,Main Gate,Medium,4,138,Closed,2025-08-06 16:26:00,2025-08-07 08:32:00,16.1,18.0,5.0
CMP02764,STU6900,Student_6900,Staff,door handle broken,Furniture,Civil/Maintenance,Block D,Medium,3,77,Submitted,2025-07-30 06:54:00,,11.5,,
CMP02765,STU4794,Student_4794,Student,water heater not working,Hostel,Hostel Maintenance,Admin Office,High,5,91,Closed,2026-02-16 12:42:00,2026-02-16 18:30:00,5.8,7.0,2.0
CMP02766,STU2500,Student_2500,Student,network unavailable,WiFi/Network,IT/Network,Main Gate,High,5,144,Resolved,2025-07-30 10:33:00,2025-07-30 17:51:00,7.3,6.8,5.0
CMP02767,STU4850,Student_4850,Staff,light issue in library,Library,Library Administration,Auditorium,Medium,4,100,Assigned,2025-06-07 08:11:00,,18.1,,
CMP02768,STU2553,Student_2553,Student,bus delay,Transport,Transport,Hostel A,High,5,136,Resolved,2025-08-19 12:16:00,2025-08-19 21:28:00,9.2,9.4,4.0
CMP02769,STU3734,Student_3734,Student,lab power problem,Laboratory,Laboratory Maintenance,Sports Ground,Medium,3,67,In Progress,2026-07-20 20:45:00,,6.4,,
CMP02770,STU6512,Student_6512,Staff,water heater not working,Hostel,Hostel Maintenance,Hostel A,Medium,4,101,Resolved,2025-07-22 03:13:00,2025-07-22 21:49:00,18.6,15.8,2.0
CMP02771,STU6912,Student_6912,Staff,door lock problem,Security,Security,Cafeteria,Medium,3,54,In Progress,2026-05-20 15:31:00,,15.5,,
CMP02772,STU1384,Student_1384,Staff,tap not working,Plumbing,Plumbing Maintenance,ECE Department,Medium,4,143,Assigned,2025-03-16 18:22:00,,1.3,,
CMP02773,STU2883,Student_2883,Staff,dustbin overflowing,Cleaning,Housekeeping,Hostel A,High,5,104,Resolved,2025-07-16 06:38:00,2025-07-16 14:14:00,7.6,6.9,1.0
CMP02774,STU7761,Student_7761,Staff,light not working,Electrical,Electrical Maintenance,Block B,Low,2,51,Resolved,2025-04-19 10:19:00,2025-04-19 23:37:00,13.3,14.5,4.0
CMP02775,STU7451,Student_7451,Student,water heater not working,Hostel,Hostel Maintenance,ECE Department,Low,3,135,Assigned,2026-08-23 19:00:00,,18.0,,
CMP02776,STU4672,Student_4672,Student,speaker not working,IT/AV,IT/AV Support,Cafeteria,High,5,124,In Progress,2026-09-10 18:05:00,,10.3,,
CMP02777,STU3973,Student_3973,Student,smart board issue,IT/AV,IT/AV Support,Parking Area,Critical,5,116,In Progress,2026-01-26 14:42:00,,3.2,,
CMP02778,STU1936,Student_1936,Staff,hostel cleaning required,Hostel,Hostel Maintenance,Block C,Very Low,1,45,Assigned,2025-07-05 13:19:00,,25.6,,
CMP02779,STU2696,Student_2696,Staff,vehicle entry issue,Transport,Transport,Sports Ground,Medium,4,121,In Progress,2025-06-12 08:58:00,,13.8,,
CMP02780,STU2570,Student_2570,Staff,room too hot,HVAC,HVAC Maintenance,Parking Area,Low,2,79,Resolved,2025-01-08 03:07:00,2025-01-08 21:43:00,18.6,16.9,4.0
CMP02781,STU9782,Student_9782,Staff,internet connection slow,WiFi/Network,IT/Network,CSE Department,High,5,131,In Progress,2026-08-24 13:32:00,,4.2,,
CMP02782,STU5806,Student_5806,Student,water leakage,Plumbing,Plumbing Maintenance,ECE Department,Medium,4,123,Closed,2026-09-12 15:12:00,2026-09-13 06:06:00,14.9,10.5,2.0
CMP02783,STU7481,Student_7481,Staff,speaker not working,IT/AV,IT/AV Support,AI Lab,High,5,126,Assigned,2025-02-22 05:24:00,,7.0,,
CMP02784,STU7308,Student_7308,Staff,chair issue in library,Library,Library Administration,ECE Department,High,5,100,Resolved,2025-09-28 23:21:00,2025-09-29 03:45:00,4.4,2.9,5.0
CMP02785,STU6238,Student_6238,Student,light issue in library,Library,Library Administration,Cafeteria,High,4,65,Resolved,2025-09-02 08:54:00,2025-09-02 13:54:00,5.0,7.3,2.0
CMP02786,STU7526,Student_7526,Staff,chair broken,Furniture,Civil/Maintenance,ECE Department,Medium,4,135,In Progress,2025-01-06 17:46:00,,10.3,,
CMP02787,STU8897,Student_8897,Student,LAN port not working,WiFi/Network,IT/Network,AI Lab,Medium,3,9,Resolved,2025-01-28 07:28:00,2025-01-28 20:04:00,12.6,11.5,3.0
CMP02788,STU5057,Student_5057,Staff,LAN port not working,WiFi/Network,IT/Network,Computer Lab 1,Low,2,31,Resolved,2026-07-01 11:59:00,2026-07-02 10:35:00,22.6,23.5,5.0
CMP02789,STU1907,Student_1907,Staff,speaker not working,IT/AV,IT/AV Support,CSE Department,Medium,3,54,Assigned,2025-10-11 00:30:00,,16.4,,
CMP02790,STU7678,Student_7678,Staff,pipe leakage,Plumbing,Plumbing Maintenance,Main Block,High,4,37,Assigned,2025-09-21 00:20:00,,6.2,,
CMP02791,STU7464,Student_7464,Staff,bus cleanliness issue,Transport,Transport,Hostel C,Medium,3,75,Assigned,2026-08-19 13:13:00,,13.2,,
CMP02792,STU3236,Student_3236,Staff,table needs repair,Furniture,Civil/Maintenance,Auditorium,Medium,3,56,Submitted,2026-02-08 13:47:00,,17.3,,
CMP02793,STU5647,Student_5647,Student,LAN port not working,WiFi/Network,IT/Network,Parking Area,Medium,3,14,Assigned,2025-04-25 10:38:00,,11.5,,
CMP02794,STU2883,Student_2883,Staff,light not working,Electrical,Electrical Maintenance,Main Block,Low,3,84,Closed,2026-07-01 03:43:00,2026-07-01 20:19:00,16.6,16.6,3.0
CMP02795,STU7997,Student_7997,Student,parking problem,Transport,Transport,Sports Ground,High,4,6,Closed,2025-07-27 16:12:00,2025-07-27 20:42:00,4.5,4.8,3.0
CMP02796,STU1375,Student_1375,Staff,desk damaged,Furniture,Civil/Maintenance,Electronics Lab,Medium,4,88,Assigned,2026-04-30 16:37:00,,10.7,,
CMP02797,STU1990,Student_1990,Staff,AC issue in library,Library,Library Administration,Auditorium,Very Low,2,121,Resolved,2026-04-24 00:46:00,2026-04-24 20:52:00,20.1,18.8,1.0
CMP02798,STU2554,Student_2554,Student,noise complaint,Library,Library Administration,Admin Office,Critical,5,103,In Progress,2025-06-13 19:11:00,,2.9,,
CMP02799,STU4393,Student_4393,Student,hostel room issue,Hostel,Hostel Maintenance,Block D,Low,2,27,Closed,2026-08-26 16:19:00,2026-08-27 06:07:00,13.8,14.1,4.0
CMP02800,STU7626,Student_7626,Staff,printer not working,IT/AV,IT/AV Support,Cafeteria,Very Low,1,12,Submitted,2025-01-12 15:37:00,,30.2,,
CMP02801,STU8231,Student_8231,Staff,water leakage,Plumbing,Plumbing Maintenance,Auditorium,Medium,3,78,Resolved,2026-05-23 01:29:00,2026-05-23 11:41:00,10.2,10.4,5.0
CMP02802,STU5768,Student_5768,Staff,wifi not working,WiFi/Network,IT/Network,Computer Lab 2,Medium,2,2,Resolved,2025-12-26 14:13:00,2025-12-26 21:43:00,7.5,9.0,5.0
CMP02803,STU7389,Student_7389,Staff,dustbin overflowing,Cleaning,Housekeeping,Library,Medium,3,63,Closed,2025-01-11 06:07:00,2025-01-11 14:49:00,8.7,6.1,2.0
CMP02804,STU1682,Student_1682,Staff,lab equipment not working,Laboratory,Laboratory Maintenance,Auditorium,Medium,3,69,Resolved,2026-06-16 10:47:00,2026-06-16 20:59:00,10.2,11.9,5.0
CMP02805,STU3531,Student_3531,Staff,wifi not working,WiFi/Network,IT/Network,Computer Lab 1,Critical,5,88,Closed,2025-02-04 14:40:00,2025-02-04 16:04:00,1.4,0.5,5.0
CMP02806,STU7243,Student_7243,Student,hostel room issue,Hostel,Hostel Maintenance,Block C,High,5,103,Closed,2025-06-12 06:53:00,2025-06-12 15:11:00,8.3,9.1,2.0
CMP02807,STU5011,Student_5011,Student,switch broken,Electrical,Electrical Maintenance,Library,High,3,1,In Progress,2026-01-02 12:22:00,,7.2,,
CMP02808,STU1421,Student_1421,Student,emergency alarm issue,Security,Security,Main Gate,Medium,3,42,Resolved,2025-03-03 05:43:00,2025-03-03 18:31:00,12.8,11.7,2.0
CMP02809,STU9711,Student_9711,Student,noise complaint,Library,Library Administration,Mechanical Lab,Low,2,21,Assigned,2025-01-05 00:18:00,,8.5,,
CMP02810,STU1533,Student_1533,Student,lab equipment not working,Laboratory,Laboratory Maintenance,ECE Department,Critical,5,32,Resolved,2026-01-29 16:08:00,2026-01-29 18:32:00,2.4,4.1,1.0
CMP02811,STU4351,Student_4351,Student,fan speed problem,HVAC,HVAC Maintenance,Hostel B,Medium,4,115,Resolved,2026-04-05 06:58:00,2026-04-05 20:16:00,13.3,10.7,3.0
CMP02812,STU9778,Student_9778,Student,lab power problem,Laboratory,Laboratory Maintenance,Main Gate,Medium,3,22,Assigned,2025-08-31 16:53:00,,13.9,,
CMP02813,STU9264,Student_9264,Staff,security light issue,Security,Security,Admin Office,Low,2,26,In Progress,2025-10-09 04:37:00,,15.6,,
CMP02814,STU1672,Student_1672,Student,garbage not removed,Cleaning,Housekeeping,Mechanical Lab,Medium,4,87,Resolved,2026-03-05 16:50:00,2026-03-06 04:38:00,11.8,11.6,1.0
CMP02815,STU1244,Student_1244,Staff,bus delay,Transport,Transport,Sports Ground,Medium,4,87,Resolved,2025-12-03 09:16:00,2025-12-03 18:34:00,9.3,8.6,5.0
CMP02816,STU5759,Student_5759,Student,parking problem,Transport,Transport,Sports Ground,High,5,105,Resolved,2025-11-30 23:01:00,2025-12-01 06:13:00,7.2,8.0,2.0
CMP02817,STU4446,Student_4446,Staff,air conditioner not working,HVAC,HVAC Maintenance,Cafeteria,Critical,5,91,In Progress,2026-02-27 19:59:00,,3.4,,
CMP02818,STU5915,Student_5915,Staff,ventilation problem,HVAC,HVAC Maintenance,Hostel B,Low,3,85,Resolved,2025-05-18 21:09:00,2025-05-19 22:09:00,25.0,26.0,4.0
CMP02819,STU8329,Student_8329,Student,chair issue in library,Library,Library Administration,Hostel A,Medium,4,132,Assigned,2025-10-18 22:07:00,,10.3,,
CMP02820,STU6422,Student_6422,Staff,table needs repair,Furniture,Civil/Maintenance,Sports Ground,High,4,73,Resolved,2025-09-12 15:38:00,2025-09-12 22:08:00,6.5,8.2,5.0
CMP02821,STU8149,Student_8149,Staff,window damaged,Furniture,Civil/Maintenance,IoT Lab,Medium,3,28,In Progress,2026-03-03 14:57:00,,12.8,,
CMP02822,STU6628,Student_6628,Student,washroom cleaning required,Cleaning,Housekeeping,Admin Office,Medium,3,57,In Progress,2026-05-16 03:09:00,,13.0,,
CMP02823,STU3507,Student_3507,Staff,dustbin overflowing,Cleaning,Housekeeping,Auditorium,Medium,3,40,Assigned,2025-01-22 12:19:00,,7.7,,
CMP02824,STU5526,Student_5526,Student,spillage needs cleaning,Cleaning,Housekeeping,Hostel A,Medium,3,52,Resolved,2025-10-17 11:07:00,2025-10-17 23:31:00,12.4,12.9,4.0
CMP02825,STU6956,Student_6956,Staff,library computer issue,Library,Library Administration,Block A,Medium,4,87,In Progress,2025-09-04 09:22:00,,14.6,,
CMP02826,STU7795,Student_7795,Student,classroom not cleaned,Cleaning,Housekeeping,Auditorium,Critical,5,107,Resolved,2025-08-08 06:23:00,2025-08-08 09:11:00,2.8,4.4,5.0
CMP02827,STU2301,Student_2301,Staff,room electrical issue,Hostel,Hostel Maintenance,ECE Department,Very Low,1,52,Resolved,2026-08-18 02:01:00,2026-08-18 23:01:00,21.0,21.0,1.0
CMP02828,STU7405,Student_7405,Staff,fan speed problem,HVAC,HVAC Maintenance,Admin Office,Medium,3,58,Resolved,2025-11-25 05:05:00,2025-11-25 16:05:00,11.0,9.3,1.0
CMP02829,STU9950,Student_9950,Staff,water heater not working,Hostel,Hostel Maintenance,Block B,Medium,4,130,Resolved,2026-03-07 01:33:00,2026-03-07 11:39:00,10.1,11.9,1.0
CMP02830,STU7052,Student_7052,Student,water leakage,Plumbing,Plumbing Maintenance,Mechanical Lab,Medium,3,28,Submitted,2026-07-20 06:38:00,,11.2,,
CMP02831,STU8101,Student_8101,Student,classroom not cleaned,Cleaning,Housekeeping,Library,Medium,3,56,Resolved,2025-07-14 21:43:00,2025-07-15 13:37:00,15.9,16.5,4.0
CMP02832,STU2028,Student_2028,Student,hostel room issue,Hostel,Hostel Maintenance,Library,High,4,44,Resolved,2026-07-11 17:40:00,2026-07-11 22:46:00,5.1,2.4,5.0
CMP02833,STU3213,Student_3213,Student,bench damaged,Furniture,Civil/Maintenance,Cafeteria,Medium,3,70,In Progress,2026-04-09 13:25:00,,12.1,,
CMP02834,STU8126,Student_8126,Staff,bus cleanliness issue,Transport,Transport,IoT Lab,Medium,4,104,Assigned,2025-04-05 05:18:00,,8.9,,
CMP02835,STU3727,Student_3727,Staff,access gate problem,Security,Security,Block D,High,4,50,Resolved,2025-01-31 08:29:00,2025-01-31 14:17:00,5.8,6.4,5.0
CMP02836,STU5953,Student_5953,Staff,smart board issue,IT/AV,IT/AV Support,Computer Lab 2,Medium,4,114,Resolved,2025-04-06 21:44:00,2025-04-07 10:20:00,12.6,11.3,5.0
CMP02837,STU6487,Student_6487,Student,water heater not working,Hostel,Hostel Maintenance,IoT Lab,Medium,4,146,Resolved,2025-09-21 12:52:00,2025-09-21 23:40:00,10.8,11.0,1.0
CMP02838,STU1182,Student_1182,Staff,fan speed problem,HVAC,HVAC Maintenance,Auditorium,Medium,4,150,Resolved,2025-10-13 00:09:00,2025-10-13 11:03:00,10.9,10.1,3.0
CMP02839,STU3390,Student_3390,Student,hostel cleaning required,Hostel,Hostel Maintenance,Seminar Hall,Medium,3,36,Assigned,2025-05-05 21:34:00,,15.6,,
CMP02840,STU5421,Student_5421,Student,AC issue in library,Library,Library Administration,AI Lab,Medium,4,125,Closed,2026-05-18 04:11:00,2026-05-18 16:05:00,11.9,12.1,4.0
CMP02841,STU5007,Student_5007,Student,library computer issue,Library,Library Administration,Computer Lab 1,Medium,4,129,Closed,2026-05-19 09:45:00,2026-05-19 23:45:00,14.0,12.7,3.0
CMP02842,STU8542,Student_8542,Staff,fan speed problem,HVAC,HVAC Maintenance,Sports Ground,Medium,4,96,Resolved,2025-11-30 21:49:00,2025-12-01 09:31:00,11.7,9.5,5.0
CMP02843,STU7952,Student_7952,Staff,library computer issue,Library,Library Administration,Block A,High,5,123,Resolved,2025-12-12 02:54:00,2025-12-12 11:48:00,8.9,10.7,3.0
CMP02844,STU2759,Student_2759,Staff,room electrical issue,Hostel,Hostel Maintenance,Computer Lab 1,Critical,5,106,Submitted,2025-08-18 05:29:00,,2.5,,
CMP02845,STU8066,Student_8066,Staff,speaker not working,IT/AV,IT/AV Support,Computer Lab 1,High,5,131,Assigned,2025-03-04 09:09:00,,7.3,,
CMP02846,STU2518,Student_2518,Staff,door handle broken,Furniture,Civil/Maintenance,Placement Cell,Low,2,22,In Progress,2026-01-13 04:03:00,,15.3,,
CMP02847,STU5310,Student_5310,Student,library computer issue,Library,Library Administration,Electronics Lab,Medium,3,23,Submitted,2025-11-21 17:20:00,,10.5,,
CMP02848,STU5573,Student_5573,Student,washroom cleaning required,Cleaning,Housekeeping,Placement Cell,Medium,3,13,Resolved,2026-05-03 13:26:00,2026-05-03 23:50:00,10.4,11.2,2.0
CMP02849,STU1708,Student_1708,Student,LAN port not working,WiFi/Network,IT/Network,Block C,Very Low,2,126,Resolved,2025-02-11 23:51:00,2025-02-13 11:09:00,35.3,37.7,3.0
CMP02850,STU7658,Student_7658,Staff,washroom cleaning required,Cleaning,Housekeeping,Parking Area,Low,2,76,Closed,2025-10-01 11:29:00,2025-10-02 04:05:00,16.6,15.0,5.0
CMP02851,STU2567,Student_2567,Student,hostel room issue,Hostel,Hostel Maintenance,Electronics Lab,High,5,110,Assigned,2026-04-30 00:45:00,,4.3,,
CMP02852,STU3023,Student_3023,Student,desk damaged,Furniture,Civil/Maintenance,Electronics Lab,High,5,94,Resolved,2025-11-16 00:40:00,2025-11-16 06:34:00,5.9,5.9,1.0
CMP02853,STU5710,Student_5710,Staff,projector not working,IT/AV,IT/AV Support,Main Block,Medium,4,117,Resolved,2025-05-24 03:25:00,2025-05-24 19:01:00,15.6,18.2,2.0
CMP02854,STU8265,Student_8265,Staff,CCTV not working,Security,Security,IoT Lab,Critical,5,33,Assigned,2025-02-14 09:15:00,,3.1,,
CMP02855,STU7780,Student_7780,Staff,wifi not working,WiFi/Network,IT/Network,Library,Medium,3,23,Closed,2026-02-26 11:25:00,2026-02-27 05:07:00,17.7,18.2,3.0
CMP02856,STU7897,Student_7897,Staff,bus delay,Transport,Transport,Auditorium,High,4,39,In Progress,2025-09-14 14:20:00,,8.0,,
CMP02857,STU1126,Student_1126,Student,classroom not cleaned,Cleaning,Housekeeping,Admin Office,Low,2,29,Resolved,2025-02-28 04:29:00,2025-02-28 18:59:00,14.5,13.3,3.0
CMP02858,STU2363,Student_2363,Student,equipment maintenance required,Laboratory,Laboratory Maintenance,Hostel C,Medium,3,46,Submitted,2026-04-19 02:49:00,,11.8,,
CMP02859,STU1273,Student_1273,Staff,smart board issue,IT/AV,IT/AV Support,Placement Cell,Medium,3,60,Resolved,2025-07-04 07:23:00,2025-07-04 19:29:00,12.1,13.1,3.0
CMP02860,STU5862,Student_5862,Student,parking problem,Transport,Transport,CSE Department,Medium,4,114,Closed,2025-11-24 02:55:00,2025-11-24 19:55:00,17.0,15.7,2.0
CMP02861,STU7754,Student_7754,Staff,no water supply,Plumbing,Plumbing Maintenance,Hostel B,Low,2,68,In Progress,2025-06-01 08:11:00,,25.3,,
